#DataThief D:\hg\lab\packages\physdata\Princeton_PIXIS_XO_400B\qe_from_brochure.png Wednesday 14-Dec-2016 9:26:26 AM
4.3229, 16.47
4.3228, 16.1948
4.3881, 16.1943
4.4544, 15.9186
4.4543, 15.6434
4.5215, 15.3678
4.5897, 15.3673
4.6591, 15.0916
4.7295, 15.0912
4.8008, 14.8155
4.8734, 14.8151
4.9471, 14.8146
5.0217, 14.5389
5.0218, 14.8142
5.0219, 15.0894
5.0221, 15.3646
4.9474, 15.6402
5.0222, 15.6398
5.0223, 15.9151
5.0224, 16.1903
5.0225, 16.4655
5.0226, 16.7408
5.0987, 17.0155
5.0988, 17.2908
5.176, 17.5655
5.2543, 17.8403
5.2544, 18.1156
5.2545, 18.3908
5.3338, 18.1151
5.4143, 17.8394
5.496, 17.5638
5.4959, 17.2885
5.579, 17.2881
5.6632, 17.0124
5.663, 16.7372
5.7485, 16.4615
5.8354, 16.4611
5.8352, 16.1858
5.9233, 15.9101
6.0128, 15.9097
6.1035, 15.634
6.1958, 15.6336
6.2893, 15.3578
6.3845, 15.6327
6.4811, 15.9075
6.4813, 16.1827
6.5794, 16.4575
6.5795, 16.7327
6.6791, 17.0075
6.6793, 17.2827
6.6794, 17.5579
6.7805, 17.8327
6.7807, 18.1078
6.8833, 18.3827
6.8835, 18.6579
6.8837, 18.9332
6.9878, 19.208
7.0936, 19.4827
7.2008, 19.4823
7.201, 19.7574
7.3098, 19.757
7.4205, 20.0319
7.5328, 20.3066
7.533, 20.5819
7.6468, 20.5814
7.7624, 20.581
7.8797, 20.5805
7.9986, 20.3048
8.1193, 20.0292
8.2418, 19.7534
8.3662, 19.4778
8.4925, 19.2021
8.6206, 18.9264
8.7507, 18.6508
8.8828, 18.3751
9.0168, 18.0994
9.1529, 17.8237
9.291, 17.5481
9.4312, 17.2724
9.5735, 16.9967
9.5733, 16.7215
9.718, 16.721
9.8646, 16.4454
10.0137, 16.4449
10.1648, 16.1692
10.3185, 16.1688
10.3182, 15.8936
10.4742, 15.8931
10.6322, 15.6174
10.7929, 15.617
10.9558, 15.3413
11.1214, 15.3409
11.2892, 15.0652
11.4598, 15.0647
11.633, 15.0643
11.8088, 15.0638
11.9872, 15.0634
12.1685, 15.0629
12.3524, 15.0625
12.5391, 15.062
12.7286, 15.0616
12.9209, 15.0611
13.1162, 15.0607
13.3145, 15.0603
13.5157, 15.0598
13.7196, 14.7841
13.927, 14.7837
14.1378, 15.0585
14.3518, 15.3332
14.5687, 15.3328
14.7892, 15.6076
15.0131, 15.8824
15.24, 15.8819
15.4707, 16.1567
15.4711, 16.4319
15.7052, 16.7067
15.943, 16.9815
16.1843, 17.2563
16.1847, 17.5314
16.4296, 17.8063
16.43, 18.0815
16.6787, 18.3563
16.9312, 18.6311
16.9316, 18.9062
17.1879, 19.1811
17.1883, 19.4563
17.1887, 19.7315
17.4487, 20.0063
17.713, 20.2811
17.7134, 20.5563
17.7138, 20.8315
17.9819, 21.1063
17.9823, 21.3815
17.9827, 21.6568
18.2549, 21.9316
18.2553, 22.2068
18.2558, 22.482
18.2562, 22.7572
18.2566, 23.0325
18.257, 23.3077
18.5333, 23.5825
18.5338, 23.8577
18.5342, 24.1329
18.5346, 24.4082
18.8152, 24.6829
18.8155, 24.9582
18.8161, 25.2334
18.8165, 25.5086
18.8169, 25.7839
18.8174, 26.0591
19.1022, 26.3338
19.1026, 26.6091
19.1031, 26.8843
19.3921, 27.1591
19.3927, 27.4343
19.6862, 27.709
19.9842, 27.9839
19.9847, 28.2591
19.9851, 28.5344
20.2876, 28.8091
20.2881, 29.0844
20.2886, 29.3596
20.289, 29.6348
20.5962, 29.9096
20.5966, 30.1848
20.5971, 30.4601
20.5976, 30.7353
20.9094, 31.0101
20.9098, 31.2852
20.9102, 31.5605
20.9108, 31.8357
21.2273, 32.1105
21.2278, 32.3858
21.2283, 32.661
21.5495, 32.9358
21.5501, 33.211
21.5506, 33.4862
21.8768, 33.761
21.8773, 34.0362
22.2085, 34.311
22.209, 34.5862
22.2095, 34.8615
22.5457, 35.1363
22.5462, 35.4115
22.5467, 35.6867
22.888, 35.9615
22.8885, 36.2367
22.889, 36.512
22.8896, 36.7872
22.8901, 37.0624
22.8906, 37.3376
22.8911, 37.6129
23.2376, 37.8876
23.2382, 38.1629
23.2387, 38.4381
23.5905, 38.7128
23.591, 38.9881
23.9481, 39.2629
23.9487, 39.5381
23.9492, 39.8134
24.3117, 40.0881
24.3123, 40.3634
24.6803, 40.6381
24.6808, 40.9134
25.0544, 41.1882
25.055, 41.4634
25.4343, 41.7382
25.4349, 42.0134
25.8199, 42.2882
26.2107, 42.5629
26.6074, 42.8377
27.0102, 43.1125
27.419, 43.3873
27.8334, 43.3868
28.2548, 43.6616
28.6818, 43.6612
29.1153, 43.6606
29.5553, 43.6602
30.002, 43.6598
30.4554, 43.6594
30.9157, 43.6589
31.383, 43.6585
31.8566, 43.3828
32.338, 43.3824
32.8268, 43.3819
33.3221, 43.1062
33.8256, 43.1058
33.825, 42.8306
34.3362, 42.83
34.8542, 42.5544
35.3811, 42.554
35.915, 42.2783
36.4578, 42.2779
37.0088, 42.2774
37.5682, 42.277
38.1351, 42.0013
38.7106, 41.7256
39.2955, 41.7252
39.8885, 41.4495
40.4915, 41.449
41.1034, 41.4485
41.7246, 41.4481
42.3553, 41.4477
42.9954, 41.4472
43.6442, 41.1716
44.3038, 41.1711
44.9734, 41.1707
45.6531, 41.1702
46.3442, 41.445
47.0446, 41.4445
47.7567, 41.7193
48.4785, 41.7189
49.2112, 41.7184
49.9561, 41.9931
50.7111, 41.9928
51.4787, 42.2675
52.2567, 42.2671
53.0465, 42.2667
53.8481, 42.2662
54.6621, 42.2658
55.4868, 41.9901
56.3255, 41.9896
57.1768, 41.9891
58.041, 41.9887
58.9167, 41.713
59.8073, 41.7126
60.7112, 41.7122
61.6287, 41.7117
62.5602, 41.7113
63.5042, 41.4356
64.464, 41.4351
65.4383, 41.4346
66.4273, 41.4342
67.4312, 41.4338
68.4504, 41.4333
69.4849, 41.4329
70.5351, 41.4324
71.6011, 41.432
72.6833, 41.4316
73.7818, 41.4311
74.8969, 41.4307
76.0288, 41.4302
77.1779, 41.4298
78.3443, 41.4293
79.5284, 41.4289
80.7304, 41.4284
81.9505, 41.428
83.189, 41.4275
84.4463, 41.4271
85.7246, 41.7019
87.0202, 41.7014
87.0222, 41.9766
88.3374, 41.9762
89.6745, 42.251
